Frame,Nose_x,Nose_y,Nose_vis,LeftEyeInner_x,LeftEyeInner_y,LeftEyeInner_vis,LeftEye_x,LeftEye_y,LeftEye_vis,LeftEyeOuter_x,LeftEyeOuter_y,LeftEyeOuter_vis,RightEyeInner_x,RightEyeInner_y,RightEyeInner_vis,RightEye_x,RightEye_y,RightEye_vis,RightEyeOuter_x,RightEyeOuter_y,RightEyeOuter_vis,LeftEar_x,LeftEar_y,LeftEar_vis,RightEar_x,RightEar_y,RightEar_vis,MouthLeft_x,MouthLeft_y,MouthLeft_vis,MouthRight_x,MouthRight_y,MouthRight_vis,LeftShoulder_x,LeftShoulder_y,LeftShoulder_vis,RightShoulder_x,RightShoulder_y,RightShoulder_vis,LeftElbow_x,LeftElbow_y,LeftElbow_vis,RightElbow_x,RightElbow_y,RightElbow_vis,LeftWrist_x,LeftWrist_y,LeftWrist_vis,RightWrist_x,RightWrist_y,RightWrist_vis,LeftPinkyFinger_x,LeftPinkyFinger_y,LeftPinkyFinger_vis,RightPinkyFinger_x,RightPinkyFinger_y,RightPinkyFinger_vis,LeftIndexFinger_x,LeftIndexFinger_y,LeftIndexFinger_vis,RightIndexFinger_x,RightIndexFinger_y,RightIndexFinger_vis,LeftThumb_x,LeftThumb_y,LeftThumb_vis,RightThumb_x,RightThumb_y,RightThumb_vis,LeftHip_x,LeftHip_y,LeftHip_vis,RightHip_x,RightHip_y,RightHip_vis,LeftKnee_x,LeftKnee_y,LeftKnee_vis,RightKnee_x,RightKnee_y,RightKnee_vis,LeftAnkle_x,LeftAnkle_y,LeftAnkle_vis,RightAnkle_x,RightAnkle_y,RightAnkle_vis,LeftHeel_x,LeftHeel_y,LeftHeel_vis,RightHeel_x,RightHeel_y,RightHeel_vis,LeftToe_x,LeftToe_y,LeftToe_vis,RightToe_x,RightToe_y,RightToe_vis
158,821.2308959960938,540.742919921875,0.9999753,821.2459716796875,531.9058837890625,0.9999629,820.8155517578125,531.6510009765625,0.9999621,820.267578125,531.3377685546875,0.9999629,819.1890258789062,531.1137084960938,0.9999546,817.1788940429688,530.2162475585938,0.99994814,814.951171875,529.1897583007812,0.999944,806.3216552734375,529.1934814453125,0.99996996,801.0602416992188,526.6786499023438,0.9999502,813.8995361328125,547.4561157226562,0.9999683,811.0634155273438,546.5555419921875,0.99996376,786.47021484375,574.1018676757812,0.99998677,761.7078247070312,564.3897094726562,0.99997926,792.7575073242188,646.603759765625,0.9999435,744.9577026367188,631.365966796875,0.9997695,816.1619262695312,703.6461791992188,0.9998822,762.4351806640625,691.6755981445312,0.99953806,822.707763671875,720.8216552734375,0.99976224,764.1210327148438,709.446044921875,0.9993148,822.7904663085938,721.3312377929688,0.99977654,773.2360229492188,707.019775390625,0.9993175,818.3771362304688,714.9564819335938,0.99981767,774.2774658203125,700.808349609375,0.9994253,785.978515625,696.4893798828125,0.9998623,771.8766479492188,695.6029663085938,0.9997154,784.361328125,789.221435546875,0.99991584,806.5989379882812,785.9935913085938,0.9997131,770.170166015625,879.7777099609375,0.9995827,759.1889038085938,865.6071166992188,0.99961853,754.0929565429688,891.2659301757812,0.99901116,740.6502685546875,874.1631469726562,0.99950635,806.380615234375,903.8722534179688,0.99852777,776.8009033203125,900.484619140625,0.9992792
159,823.0164794921875,542.1455688476562,0.99998355,824.6298828125,533.6109619140625,0.99997115,824.8305053710938,533.5198364257812,0.99997044,824.9080200195312,533.39501953125,0.9999697,820.8507080078125,532.1527099609375,0.9999678,818.6967163085938,530.9172973632812,0.9999641,816.2294311523438,529.513427734375,0.9999584,811.9318237304688,530.8124389648438,0.9999763,803.7864990234375,526.636962890625,0.9999641,817.1754760742188,548.72216796875,0.9999685,812.7424926757812,547.431884765625,0.9999671,791.1751098632812,575.3501586914062,0.9999856,768.0164794921875,563.7152709960938,0.9999814,798.2198486328125,648.5758056640625,0.9999443,749.0597534179688,629.616455078125,0.99980897,822.5660400390625,704.388916015625,0.9998859,765.4829711914062,690.2427368164062,0.999566,829.59033203125,721.7525634765625,0.9997658,765.9072265625,708.4078979492188,0.99930406,830.6923217773438,722.1698608398438,0.99978346,775.6411743164062,706.2752685546875,0.9993333,826.8516845703125,716.0357666015625,0.9998233,777.3015747070312,700.1136474609375,0.9994319,786.4124145507812,697.826904296875,0.99980587,776.8529052734375,695.8193359375,0.99966466,783.1908569335938,793.659912109375,0.99984765,807.8901977539062,788.027587890625,0.9994319,770.4690551757812,881.6289672851562,0.9987551,770.712158203125,871.8088989257812,0.9988213,756.8701171875,897.1112670898438,0.9971771,753.4752197265625,883.7586669921875,0.99836427,807.9795532226562,905.124755859375,0.99633574,794.4273681640625,903.98779296875,0.99790895
160,827.4619750976562,541.622802734375,0.9999802,828.4156494140625,532.8933715820312,0.9999676,828.29931640625,532.766845703125,0.9999665,828.0335693359375,532.5654907226562,0.99996674,825.4344482421875,531.48291015625,0.99996436,823.3827514648438,530.256103515625,0.99996054,820.8718872070312,528.8475341796875,0.9999553,813.929931640625,529.7033081054688,0.9999738,807.6685791015625,526.333251953125,0.9999621,820.8175659179688,548.5325317382812,0.9999697,816.9908447265625,547.0612182617188,0.9999678,796.2096557617188,575.44921875,0.9999832,770.9840698242188,564.9354248046875,0.9999789,803.697998046875,647.14208984375,0.9999349,752.5465087890625,630.544921875,0.9997584,830.2103881835938,700.8956909179688,0.99989104,768.359375,691.106689453125,0.9995956,838.2872924804688,718.4234008789062,0.9997658,768.38037109375,709.3155517578125,0.9993175,840.2640380859375,718.4136962890625,0.99978,778.4171752929688,707.352294921875,0.99933076,836.351806640625,711.7412719726562,0.9998287,780.3507080078125,701.3640747070312,0.99945575,793.1707153320312,697.471435546875,0.99969935,782.4677734375,696.8103637695312,0.9995159,784.0801391601562,791.1111450195312,0.99979335,811.1071166992188,787.585205078125,0.9993881,779.7745971679688,882.7080078125,0.9984022,782.6076049804688,875.3256225585938,0.9984633,768.4644165039062,899.8453369140625,0.9962782,767.9796142578125,891.3843383789062,0.99762183,818.3889770507812,903.0142822265625,0.99575186,814.8673706054688,906.4556884765625,0.9970421
161,831.3230590820312,542.2020874023438,0.9999877,832.8170166015625,533.8237915039062,0.9999784,832.8574829101562,533.6996459960938,0.9999782,832.7659301757812,533.4989013671875,0.99997807,829.34423828125,532.2504272460938,0.9999757,827.24169921875,530.9215698242188,0.99997294,824.8244018554688,529.4309692382812,0.99996877,819.222412109375,530.6446533203125,0.9999833,811.8370361328125,526.2891235351562,0.99997413,824.7262573242188,549.1154174804688,0.99998164,820.5840454101562,547.752685546875,0.99998057,800.0296630859375,575.5240478515625,0.9999901,775.1663208007812,563.8049926757812,0.9999857,809.1331176757812,647.09814453125,0.99995494,756.9647827148438,629.7173461914062,0.99985456,836.379638671875,698.0330810546875,0.9999349,771.7606811523438,691.2035522460938,0.99977833,845.7379760742188,714.8983764648438,0.99984396,771.6104125976562,709.7196044921875,0.9996049,847.4992065429688,714.6771240234375,0.99986124,781.7133178710938,708.1468505859375,0.99963164,843.5387573242188,708.6712036132812,0.99989605,783.997314453125,701.94873046875,0.99970406,795.3744506835938,694.0962524414062,0.9997565,787.375,694.5155029296875,0.9995523,786.2506103515625,791.5689697265625,0.99982053,811.378662109375,787.9219360351562,0.999554,782.6566162109375,882.8435668945312,0.999089,793.6007690429688,881.3186645507812,0.99883956,771.8182373046875,898.6710205078125,0.9978594,779.8395385742188,896.6445922851562,0.99808073,822.7027587890625,900.9283447265625,0.99792516,830.741455078125,905.2109375,0.9977569
162,833.9641723632812,543.455078125,0.9999895,836.004638671875,534.218505859375,0.9999821,836.3310546875,534.1436767578125,0.9999814,836.5572509765625,534.0205688476562,0.99998116,832.13525390625,532.8490600585938,0.99997854,829.9937133789062,531.5473022460938,0.9999753,827.3775024414062,529.8154296875,0.99997187,823.6420288085938,531.673583984375,0.9999852,814.7621459960938,526.6962890625,0.99997437,827.676025390625,550.5034790039062,0.9999825,823.4119873046875,548.6104125976562,0.99998105,804.1932373046875,577.4806518554688,0.9999914,777.7986450195312,564.0380859375,0.99998426,813.95703125,646.2230224609375,0.99996674,758.8902587890625,628.2471923828125,0.99987566,841.6929321289062,695.1839599609375,0.9999573,773.1898193359375,691.775634765625,0.9998029,853.0267944335938,711.01953125,0.99989104,774.0407104492188,711.1487426757812,0.9996458,854.8287353515625,710.5833129882812,0.99990535,784.44140625,709.3464965820312,0.9996724,849.8206176757812,705.0906372070312,0.99992967,786.7544555664062,703.066650390625,0.9997367,798.8504638671875,695.7538452148438,0.99982053,792.8063354492188,693.7772216796875,0.9996513,789.2850341796875,789.00927734375,0.99989283,822.6726684570312,786.465576171875,0.9997347,785.086181640625,882.1953735351562,0.9995827,805.712646484375,880.15283203125,0.99937856,775.4979248046875,898.4410400390625,0.9989183,794.6162109375,895.2606811523438,0.99890554,826.5042724609375,899.2281494140625,0.99877447,841.1143188476562,902.5410766601562,0.99854493
163,837.7434692382812,543.48779296875,0.9999951,840.1516723632812,534.8229370117188,0.9999902,840.6769409179688,534.8546752929688,0.9999895,841.1074829101562,534.8230590820312,0.9999889,835.52978515625,532.8173828125,0.9999895,833.2217407226562,531.1876220703125,0.99998784,830.4461059570312,529.2860717773438,0.9999862,828.7551879882812,532.0709838867188,0.99999046,817.78125,525.9149780273438,0.99998677,832.0836181640625,550.2369995117188,0.9999887,826.77294921875,547.8244018554688,0.9999889,810.68896484375,577.9305419921875,0.9999924,781.398193359375,564.3472900390625,0.9999893,821.0885620117188,645.8364868164062,0.99996924,762.263916015625,629.14453125,0.99989927,849.3260498046875,694.4835815429688,0.99995935,775.8174438476562,693.6271362304688,0.99982053,859.2247924804688,709.3259887695312,0.9998977,777.0171508789062,713.1522827148438,0.99965405,860.963623046875,708.5653686523438,0.99991035,786.8162841796875,711.6859130859375,0.99968255,857.7369384765625,703.9411010742188,0.9999349,788.7084350585938,705.4575805664062,0.9997546,806.3382568359375,694.4490356445312,0.99984026,795.9230346679688,693.496337890625,0.9997086,795.1111450195312,789.2576293945312,0.9999076,824.9839477539062,787.6558837890625,0.9997868,786.2459106445312,881.9420776367188,0.99957615,817.93212890625,881.3804931640625,0.9993333,772.148681640625,897.4194946289062,0.99886644,806.3951416015625,895.4967041015625,0.99879336,826.8598022460938,898.6548461914062,0.99860066,858.1061401367188,905.987548828125,0.99827254
164,839.7900390625,542.876708984375,0.9999933,842.1488647460938,534.2147216796875,0.9999865,842.9222412109375,534.2365112304688,0.99998486,843.6205444335938,534.1915893554688,0.99998355,837.8331298828125,532.337646484375,0.99998665,835.2402954101562,530.675537109375,0.99998546,832.24072265625,528.7960815429688,0.9999833,831.9539794921875,531.87060546875,0.9999851,819.6651611328125,525.793212890625,0.999985,834.9622802734375,549.68115234375,0.9999827,829.668212890625,547.25341796875,0.99998486,814.2910766601562,578.3153076171875,0.9999876,785.40869140625,565.0344848632812,0.9999889,824.580078125,646.1832885742188,0.99995935,767.1231689453125,629.8905639648438,0.99991107,854.0225830078125,692.7669677734375,0.99994075,780.1195068359375,696.0995483398438,0.99984765,864.3589477539062,708.194580078125,0.9998511,780.4677124023438,715.48095703125,0.99967754,866.2740478515625,707.489501953125,0.99987066,790.1027221679688,713.7290649414062,0.99969935,863.1083374023438,702.8231201171875,0.9999076,792.245361328125,707.4332275390625,0.9997749,808.6456909179688,695.3412475585938,0.9998029,799.2880249023438,694.6096801757812,0.9997198,794.2759399414062,790.05810546875,0.9998148,832.5289916992188,788.7107543945312,0.99973875,780.9266967773438,880.9636840820312,0.9992417,840.7356567382812,884.6155395507812,0.9987356,768.8561401367188,898.7467651367188,0.99806577,829.5713500976562,901.40673828125,0.9975656,821.53271484375,899.0023803710938,0.99784267,881.1890258789062,906.9642333984375,0.9965301
165,843.0661010742188,542.17041015625,0.99999475,845.0464477539062,534.4595336914062,0.99998856,845.9879760742188,534.5084838867188,0.9999865,846.853759765625,534.4447631835938,0.999985,840.5310668945312,532.436279296875,0.99998975,837.5411376953125,530.7133178710938,0.99998903,834.5340576171875,528.929443359375,0.9999877,835.7740478515625,532.2710571289062,0.999985,822.1585693359375,526.179443359375,0.9999883,838.9920043945312,549.865966796875,0.99997985,833.1138916015625,547.3421020507812,0.9999845,820.1931762695312,579.3596801757812,0.99997854,789.1446533203125,565.9644775390625,0.99998677,829.0808715820312,645.7060546875,0.9999461,771.2345581054688,632.025390625,0.99990463,858.2799072265625,692.2618408203125,0.99991775,784.1668701171875,697.9862060546875,0.9998287,868.4151000976562,707.5230102539062,0.9997868,784.0604248046875,716.900146484375,0.99962294,871.7655639648438,706.8928833007812,0.9998148,793.3844604492188,715.7758178710938,0.9996513,867.45556640625,702.1721801757812,0.99987066,795.532470703125,709.6461791992188,0.9997428,814.8433837890625,694.2874145507812,0.9997086,800.9989624023438,694.1126708984375,0.99967504,797.5576171875,789.1080322265625,0.9997284,833.7865600585938,788.1261596679688,0.9997131,782.07421875,881.845947265625,0.99897975,852.6568603515625,886.8654174804688,0.9984022,767.5162963867188,897.9307861328125,0.99758446,843.5628051757812,904.3655395507812,0.99679,819.003662109375,900.8228759765625,0.99712163,891.4719848632812,905.7213134765625,0.9946568
166,847.29931640625,542.9110107421875,0.9999949,848.8449096679688,534.84228515625,0.9999889,849.5032348632812,534.8126220703125,0.99998724,850.0711669921875,534.8771362304688,0.9999856,844.7744750976562,533.275146484375,0.99999034,841.8519287109375,531.6226196289062,0.9999895,838.8980712890625,529.79248046875,0.99998856,837.8181762695312,532.1484375,0.99998546,825.8743286132812,526.737548828125,0.99998844,842.391357421875,550.7305297851562,0.9999778,837.1873168945312,548.2423706054688,0.9999826,823.1487426757812,579.275634765625,0.99997413,792.3547973632812,567.0869140625,0.99998367,832.8389282226562,646.1284790039062,0.9999453,776.5427856445312,632.3829956054688,0.9999008,863.5859375,693.727294921875,0.9999125,786.9924926757812,697.9686889648438,0.99984276,873.23681640625,708.4304809570312,0.9997731,786.5035400390625,716.50830078125,0.9996526,876.7155151367188,707.94287109375,0.99980897,794.9421997070312,715.0375366210938,0.99968743,872.7510986328125,703.532958984375,0.9998666,797.7490234375,708.8544311523438,0.9997695,817.6712036132812,694.3352661132812,0.9997086,804.1428833007812,693.9700927734375,0.99970406,800.0333862304688,788.5511474609375,0.9997408,835.9926147460938,790.32080078125,0.9997367,783.0564575195312,882.4132690429688,0.99895155,862.1328125,886.6258544921875,0.99850464,769.011474609375,899.0811157226562,0.9976126,854.857666015625,903.6001586914062,0.99687636,816.6668090820312,896.0975952148438,0.99694854,896.2095947265625,906.3756103515625,0.99440175
167,850.065185546875,541.7535400390625,0.99999857,851.501220703125,534.0845336914062,0.9999964,852.4025268554688,534.1854248046875,0.9999956,853.3675537109375,534.3529663085938,0.999995,846.369384765625,532.1477661132812,0.999997,843.3793334960938,530.4773559570312,0.9999969,840.3734741210938,528.78662109375,0.9999964,843.5958251953125,533.049560546875,0.99999464,827.5560913085938,527.0015869140625,0.9999963,846.3103637695312,550.0657958984375,0.999992,840.1365966796875,547.195556640625,0.9999943,829.5919799804688,582.5130615234375,0.99998546,796.8201904296875,568.799560546875,0.9999918,837.0244140625,648.2188720703125,0.9999697,779.7727661132812,634.8572998046875,0.99994266,865.9923706054688,695.1829223632812,0.9999573,791.3002319335938,701.046875,0.99991584,875.8914184570312,709.9635009765625,0.99988043,791.4159545898438,718.4137573242188,0.99980444,879.5511474609375,709.7778930664062,0.99989927,800.929443359375,716.4000244140625,0.999826,875.2392578125,705.0426635742188,0.9999335,802.77783203125,710.2451171875,0.9998746,825.750732421875,695.2191772460938,0.9998634,808.4818115234375,694.7610473632812,0.9998785,804.9885864257812,790.4713134765625,0.9998697,838.8623657226562,790.4202270507812,0.9998795,783.2730102539062,881.6598510742188,0.9992848,867.4088745117188,884.70361328125,0.99907815,768.8120727539062,898.33642578125,0.998259,861.7988891601562,901.329345703125,0.99793327,818.4533081054688,899.5776977539062,0.9973061,896.6934204101562,905.837890625,0.9955835
168,853.3150634765625,541.7704467773438,0.9999989,854.57958984375,534.0877685546875,0.99999714,855.311279296875,534.3408203125,0.99999654,855.9148559570312,534.539306640625,0.99999595,849.1521606445312,532.1388549804688,0.99999774,846.3997802734375,530.885498046875,0.99999774,842.9315795898438,529.4810180664062,0.9999975,845.6527709960938,533.704345703125,0.9999957,830.53515625,528.3111572265625,0.9999974,849.4071044921875,549.843994140625,0.9999937,842.963134765625,547.7417602539062,0.99999547,833.9866943359375,583.6499633789062,0.99998665,801.3048095703125,568.9201049804688,0.9999943,842.275634765625,649.0852661132812,0.99996877,781.954833984375,635.4398803710938,0.9999567,869.1067504882812,697.589111328125,0.9999603,794.9259033203125,700.9705810546875,0.99993396,878.3031005859375,712.5829467773438,0.9998977,794.9522705078125,719.1114501953125,0.99984026,880.4676513671875,712.6114501953125,0.9999125,802.8746948242188,717.3587036132812,0.99986124,876.0880126953125,707.5182495117188,0.9999403,805.0291748046875,710.829345703125,0.99989927,829.1085815429688,696.079345703125,0.9998822,813.2774047851562,695.531982421875,0.99990904,810.2824096679688,790.8536376953125,0.999884,842.900146484375,792.6983642578125,0.99989927,783.2266235351562,882.7389526367188,0.9991672,871.01025390625,885.9397583007812,0.99899954,768.1856079101562,899.7496337890625,0.9979966,865.1620483398438,903.4765014648438,0.9977569,819.6005249023438,899.3467407226562,0.9970073,896.9810180664062,906.2835083007812,0.99544394
169,855.9464721679688,541.3192138671875,0.9999993,857.6925048828125,533.854248046875,0.99999785,858.689453125,534.171875,0.9999974,859.5188598632812,534.4390258789062,0.9999968,851.8497924804688,531.7719116210938,0.99999845,848.9371337890625,530.498779296875,0.99999845,845.3828125,529.1218872070312,0.9999982,850.7249755859375,534.0984497070312,0.9999964,833.290283203125,528.1777954101562,0.9999981,852.8306274414062,549.4259033203125,0.9999949,845.6868896484375,547.142333984375,0.99999666,838.18017578125,583.7928466796875,0.9999851,804.9228515625,570.55615234375,0.9999951,844.880859375,650.2181396484375,0.99996924,786.2577514648438,637.9760131835938,0.9999621,870.7855224609375,699.5465698242188,0.9999621,798.4723510742188,702.283203125,0.99994695,880.4658203125,715.41748046875,0.9998977,798.1283569335938,720.2623291015625,0.99986553,882.3534545898438,715.6848754882812,0.9999138,806.230224609375,719.0062255859375,0.9998832,877.8499755859375,709.7213134765625,0.9999422,808.7410278320312,712.6277465820312,0.99991775,833.3775634765625,696.4923095703125,0.99988043,817.44580078125,696.6301879882812,0.99991715,816.0453491210938,791.9331665039062,0.9998697,845.7567749023438,793.3372802734375,0.9998977,784.97509765625,878.3432006835938,0.999134,873.4713134765625,885.9141845703125,0.99903405,769.292724609375,896.2359008789062,0.99793327,866.952880859375,903.085205078125,0.9977743,817.7399291992188,900.8140258789062,0.9968273,897.89794921875,907.5411987304688,0.99522626
170,859.007080078125,539.939697265625,0.9999994,860.6222534179688,531.9015502929688,0.99999833,861.95849609375,532.2642211914062,0.99999785,863.0194091796875,532.6602172851562,0.9999974,854.2652587890625,530.0739135742188,0.9999987,850.7720947265625,528.9371337890625,0.9999987,847.2486572265625,527.646484375,0.99999845,855.2266845703125,533.40380859375,0.99999714,835.6157836914062,527.8555908203125,0.99999845,856.7826538085938,548.0789184570312,0.9999958,848.6747436523438,546.023681640625,0.99999726,843.8201293945312,585.807861328125,0.9999888,808.2135620117188,571.276611328125,0.9999962,851.2344360351562,653.0635375976562,0.99996924,790.2640991210938,639.0243530273438,0.99996233,875.0521850585938,703.8741455078125,0.9999633,802.7171020507812,704.4701538085938,0.9999379,881.6591796875,720.3466796875,0.9998977,802.811767578125,722.3261108398438,0.99984884,882.87548828125,720.6757202148438,0.9999151,811.58984375,720.1962280273438,0.99986863,879.8299560546875,714.376220703125,0.99994266,813.5558471679688,713.9993896484375,0.99990463,840.2586669921875,699.8055419921875,0.9998969,820.7060546875,699.7626953125,0.9999379,824.5101928710938,794.0684814453125,0.9998785,848.5280151367188,794.763916015625,0.9999151,787.254638671875,878.45947265625,0.99932814,872.0631103515625,887.7008056640625,0.9992679,771.607177734375,895.4159545898438,0.9984145,865.5916748046875,903.3562622070312,0.998259,821.4946899414062,902.6685791015625,0.9975751,902.3812866210938,910.45703125,0.99620515
171,859.8961181640625,540.0800170898438,0.99999905,861.5032958984375,531.433349609375,0.9999976,863.10107421875,531.719970703125,0.99999714,864.808349609375,532.0880126953125,0.9999964,855.2003173828125,529.6941528320312,0.9999982,851.9873657226562,528.9701538085938,0.9999982,848.6018676757812,528.1784057617188,0.999998,858.2794799804688,533.17431640625,0.99999607,837.3829345703125,528.20751953125,0.999998,858.397705078125,547.89404296875,0.9999937,850.2376098632812,546.253662109375,0.99999595,849.948974609375,585.3605346679688,0.99998,811.3403930664062,570.83740234375,0.99999475,858.127685546875,651.6563110351562,0.99994814,793.7520141601562,637.0038452148438,0.9999453,877.9069213867188,704.8331298828125,0.99991775,804.378173828125,702.1497192382812,0.99988127,883.795166015625,721.4119262695312,0.99979013,804.04248046875,721.0401611328125,0.9997305,884.5460815429688,722.1218872070312,0.99982053,812.744384765625,719.755615234375,0.99974483,880.2484741210938,715.8427734375,0.99987066,814.6264038085938,713.4790649414062,0.9998148,847.1762084960938,701.0664672851562,0.9998727,824.3231811523438,700.719970703125,0.9999329,832.296630859375,793.9669799804688,0.99984527,852.2297973632812,795.6207885742188,0.99989104,791.3053588867188,873.92578125,0.99930406,870.0646362304688,887.010498046875,0.99918324,775.5133666992188,889.4168090820312,0.9984452,864.1381225585938,902.5531005859375,0.9981614,819.9973754882812,902.9248657226562,0.99740905,897.24658203125,911.7946166992188,0.9960699
172,862.40771484375,540.4202880859375,0.99999905,864.304931640625,531.3076782226562,0.9999976,865.6917114257812,531.4940795898438,0.99999714,867.3228759765625,531.675048828125,0.99999654,857.4780883789062,529.70068359375,0.9999981,854.3272705078125,528.8943481445312,0.999998,850.64208984375,528.1370849609375,0.9999976,861.1051635742188,532.6221923828125,0.9999964,839.16162109375,528.2474365234375,0.9999976,860.4794921875,548.1798095703125,0.9999943,852.3955688476562,546.471435546875,0.9999958,854.8651733398438,585.6987915039062,0.9999857,812.316650390625,570.8871459960938,0.99999464,863.1024169921875,651.40283203125,0.99996173,797.9125366210938,636.460205078125,0.9999535,880.47021484375,705.2274169921875,0.9999478,807.1614379882812,700.8590698242188,0.99989104,884.9329223632812,722.3058471679688,0.99985576,806.646484375,719.7760009765625,0.99974483,885.828369140625,723.1095581054688,0.99988043,816.3045654296875,718.6666870117188,0.99976224,881.582763671875,717.0486450195312,0.99991655,818.2251586914062,712.4148559570312,0.9998273,851.3612670898438,700.3685302734375,0.999892,827.9000244140625,699.4635009765625,0.99994266,840.3023071289062,793.5492553710938,0.9998499,858.225830078125,795.447509765625,0.99989927,796.9782104492188,869.4605102539062,0.9994579,870.9381103515625,889.0036010742188,0.99933845,778.22509765625,881.8018188476562,0.99883956,863.5277099609375,904.911376953125,0.99850464,821.9820556640625,904.7938232421875,0.99808073,900.449951171875,911.775634765625,0.99686414
173,862.7354125976562,538.9562377929688,0.99999917,865.5029296875,530.038818359375,0.99999774,867.2499389648438,530.3111572265625,0.99999714,868.966552734375,530.5573120117188,0.99999654,857.8458862304688,528.292724609375,0.9999982,854.1688232421875,527.4329223632812,0.9999982,850.3739624023438,526.7518310546875,0.999998,864.004150390625,531.7438354492188,0.9999963,840.29248046875,527.1897583007812,0.9999981,862.0762329101562,546.9026489257812,0.99999475,852.7606811523438,544.8287963867188,0.99999666,857.8699951171875,585.047119140625,0.99998546,814.4503173828125,570.5809936523438,0.99999595,867.0044555664062,651.8751220703125,0.9999641,798.6363525390625,637.2553100585938,0.99996114,882.4942626953125,706.7041625976562,0.99995804,809.7374877929688,701.6432495117188,0.99991775,887.1561279296875,723.598388671875,0.99988043,809.4197998046875,720.3325805664062,0.9997981,887.5780639648438,724.8531494140625,0.99989927,818.9195556640625,718.8115234375,0.99981767,884.1527099609375,718.169677734375,0.9999318,820.7207641601562,713.2670288085938,0.9998697,853.552978515625,700.22509765625,0.99991584,829.870361328125,699.5704345703125,0.9999658,846.18359375,792.1307373046875,0.99986017,862.055419921875,794.8367309570312,0.9999318,801.654541015625,865.459228515625,0.9996673,872.094970703125,890.3829345703125,0.99956435,781.5858764648438,873.5218505859375,0.9992931,863.664306640625,906.7971801757812,0.999015,820.7066650390625,902.5061645507812,0.99879336,899.7703247070312,912.693359375,0.99773055
174,864.9515380859375,537.785888671875,0.99999833,867.8408813476562,528.7343139648438,0.99999547,869.846435546875,529.0324096679688,0.99999404,871.5173950195312,529.3196411132812,0.9999925,859.8556518554688,527.0369873046875,0.9999968,855.76220703125,526.3040771484375,0.99999666,852.0671997070312,525.6920166015625,0.9999964,867.0944213867188,530.998046875,0.99999094,842.3212280273438,526.5594482421875,0.99999654,864.9182739257812,546.2120971679688,0.99998903,855.1442260742188,544.111572265625,0.99999404,862.769775390625,584.919921875,0.99996626,816.2713012695312,570.7351684570312,0.99999285,869.1786499023438,652.1397094726562,0.99993026,798.8348388671875,637.7500610351562,0.9999502,887.125,709.0555419921875,0.9999151,812.1109008789062,702.19091796875,0.99989927,893.0945434570312,725.5863647460938,0.9997658,812.3619995117188,721.0874633789062,0.9997284,893.796142578125,727.129638671875,0.99979657,821.7505493164062,718.523681640625,0.9997584,888.5289306640625,720.912109375,0.9998579,823.353271484375,713.1287231445312,0.9998313,859.0098266601562,701.8311157226562,0.99988043,832.1568603515625,702.114990234375,0.9999398,859.5634155273438,793.5775146484375,0.9997527,862.5742797851562,797.0906982421875,0.99986553,810.462158203125,861.61083984375,0.9997584,873.299560546875,889.2742309570312,0.9995122,789.3013916015625,866.9742431640625,0.9994887,866.2074584960938,905.5172119140625,0.99903405,823.7302856445312,901.1271362304688,0.99890554,899.3956298828125,912.9010620117188,0.9977482
175,866.9874267578125,538.2326049804688,0.99999,869.223388671875,529.3404541015625,0.9999745,871.333984375,529.5480346679688,0.99996436,873.1773681640625,529.7499389648438,0.9999535,861.3302001953125,528.2990112304688,0.99998534,857.2396240234375,527.5635986328125,0.9999865,853.1785888671875,526.8663940429688,0.99998724,868.33740234375,530.844970703125,0.99993396,842.34423828125,527.0957641601562,0.99998856,866.4490966796875,546.7459106445312,0.9999318,856.3355102539062,545.1909790039062,0.9999747,867.3811645507812,579.584228515625,0.9997695,816.4505615234375,570.6754760742188,0.9999857,868.6654663085938,646.5744018554688,0.9997749,797.860595703125,636.4990844726562,0.9999324,882.0284423828125,704.9700317382812,0.9996513,813.1964721679688,700.985595703125,0.99985576,887.1974487304688,722.7640991210938,0.9992679,814.3117065429688,719.1571044921875,0.9995987,888.400146484375,724.45068359375,0.9992792,823.5221557617188,717.3953247070312,0.9996388,883.913818359375,717.5361328125,0.9994429,824.52099609375,711.3380737304688,0.99974686,868.5213623046875,702.0360107421875,0.9998148,838.9657592773438,702.3941650390625,0.99993396,884.8855590820312,789.5284423828125,0.99948466,863.2246704101562,797.76904296875,0.9997918,822.0517578125,854.7381591796875,0.9997749,869.9189453125,886.7972412109375,0.9992706,801.0292358398438,857.2830200195312,0.9995745,862.57666015625,906.1498413085938,0.9986853,823.852783203125,896.1376342773438,0.9989141,902.881591796875,911.4946899414062,0.99746895
